conf_0.4,conf_0.45,conf_0.5,conf_0.55,conf_0.6,conf_0.65,conf_0.7,conf_0.75,conf_0.8,conf_0.85,conf_0.9,conf_0.95
0.4518180163764092,2.435514353391107,-0.4393395269787749,2.817020428204199,0.6996170595812673,0.699899214242218,2.646703208340469,2.6916459132709853,1.9238582286077976,2.6679519317748386,3.157671140510753,3.107983358701841
0.37249040251649557,2.749261382268258,1.116928829848422,1.1307844076675495,1.2608457111886056,2.5351755349435394,2.9274502678258525,2.131795307838676,0.7356582430764079,3.076793920621023,1.9190886226502581,0.1799780373237926
2.752474431414523,2.7973753803876766,3.044412863200033,3.0816042105621984,2.6307754616342707,0.8449983148916602,2.803677918234121,2.730654276971823,1.3493879831186537,1.2846390174875544,1.7364912818186324,2.889616233202593
2.4288857469826177,1.4054321076529062,2.4589068854119076,0.17881306319755183,2.724002988274353,0.22748110597247306,2.7424128185420624,1.42733549285171,1.7290230400713222,2.899454135022849,1.0445075518172138,3.1335144158341652
2.287223028934821,1.9673727171158908,1.0180634438534375,1.3224544826048013,2.2632395225345308,1.6232833377394433,2.0387868726309186,2.042627901747038,1.4111917818531778,3.116081217948645,1.9335499307404542,3.146533705961106
0.6385208894304291,1.4131979660093548,1.4756907007696143,1.560226706630059,2.9284400911596316,2.8460062208553807,1.3121099457860366,1.5762829580536133,2.9318734448891366,3.021857573248279,2.0101569784207993,1.8271623470989058
3.1037829433055206,0.8229399760393985,1.1953081506414345,2.8915207062928867,2.0552657183265475,2.943967651259854,1.2970591941113914,0.8489229610792067,3.1081081202189464,1.0110092155755832,3.115469397379126,2.006481284839737
2.518805223928936,1.7427078399686455,3.0859969616158534,1.8397382648354221,0.26314123210077967,0.754881574139879,2.6844485579443504,2.285742511037169,1.4372344936882109,0.9294405219633728,2.697624059527739,1.6527882947707648
0.7822278810806746,2.7369175186983012,1.5816301779868707,1.1913826389902673,1.273165524639461,2.361557999662037,2.1433648243343204,2.091111018614848,2.2643469862775665,1.9591327280999349,2.915918384444063,3.0138393994991652
2.4585583904341797,1.6831568139688853,1.0032665949110255,1.3168077000793357,2.2577818654154087,2.2582584004969166,2.360000143377017,1.6587624343754759,1.899734957258231,1.815253872049262,3.0659263914673796,2.8976555215493125
2.2046311225214006,0.8907744600252954,0.977386698936722,1.2995323223812927,2.5940045472752797,2.58977658831947,1.1496422526485761,1.6519106458298638,1.9534438596933128,1.1423747859402273,3.128143604354118,2.7229517406352053
1.9861278521274182,1.8166817985064052,1.0501638113335436,1.3831557797452307,1.695917216028464,1.6994439580093772,1.50817922979276,1.74864665367414,1.9341569871070174,2.098707696389465,3.0716497505355274,3.1439097048283813
0.6264036243819202,1.8171299571238964,1.6058776299446496,2.774599396176068,1.646473316566826,0.5218490543144111,1.521766339778782,2.648222643069092,2.920068034365285,2.983237418376476,3.141031288057018,1.1687020617895127
2.7451895460002405,0.7783173925941003,3.0841959660227936,2.993273891406751,1.1143763515523737,2.5604407389878325,0.6304873847439264,-0.1925584471645342,1.7466058633314057,2.914515694141167,1.9116851989432293,3.10344955566422
0.8735724225015894,0.1023393031650294,1.442087068123743,2.360793531214448,2.161434977393119,1.0226724197277701,1.1944180898326897,2.7517084052674456,0.9319643910712863,1.8049065124266475,2.3248937943398587,2.915606200441815
3.1409083334057066,1.7265043593871023,2.745114843933726,2.0921640202999527,1.745201217294673,1.8435016597326392,2.3676910587955486,2.2756344811538494,2.992321890317495,2.1530414827526854,2.418151765969697,3.091162337926088
2.067492069286933,2.6662622794101805,1.5003743983179432,2.1895317121037454,1.9960163353498181,1.5967331221360361,2.7618360078140918,0.125711312031098,0.9338653330822774,1.7038201267202344,2.3573726822926018,2.8830103871121153
2.6386992042218234,1.5717323534175187,0.8009822900293113,2.23423360649289,1.52619106056893,1.5590567995691036,1.9448784662330583,3.0319110133865737,2.113242405540859,2.518955450935769,2.7674329759171723,3.07547632073181
0.6877823564922432,1.4713812186895885,0.9522856926086323,2.9188738728693853,2.0838124580525594,1.1058636828791804,0.9386285430773397,2.956420077112806,1.2933551554464737,2.0447494578597167,3.0055026054069316,1.8310957641981056
1.5777902963828476,2.102761319113939,1.6300674520164513,1.6393776460618168,1.021739078934483,2.486598335852524,2.479240131467201,1.4457607033890976,2.5415628774229666,2.0629928172180025,3.126572335033644,2.4436460646050033
3.014295715865401,2.8787093661737995,1.5304532851449377,1.2598519100318069,3.0734346804747483,1.5592715010829674,1.8604501712586208,3.0323010364613636,2.7465094661607665,3.0160823246127357,1.4760472993361675,1.5786121301738747
2.7295518116977795,1.9486082121827666,1.5842404065019107,1.1238080736579688,3.052748941730232,0.7330543145600874,2.043789802550946,2.8948559438040875,2.2748474484127805,1.8005487829337614,2.960766263588657,2.552076980831869
2.425976405040499,2.319328699349004,1.4110774967141444,1.9157894345944846,3.0979431205424315,1.0910669776249355,0.4955107208801292,1.7897261862760305,0.9276497773213789,0.9238150545033524,2.7224004015960777,2.998633993848306
0.5374555661791547,1.8434833675101094,1.9966055200578163,0.43411410671499184,1.3383214424939824,1.6542909794383251,3.057752542290038,1.272333698800597,2.791894860002606,1.6377645745252283,2.5907437441622188,2.8786098687834953
1.5022377414379013,0.7461686085118165,2.5608836079833095,2.5506643523149437,2.67070495903488,0.9520360997791195,3.109082704679241,2.4576009896495545,2.8339387844223305,1.4916351246633475,2.7780037391110035,2.440386677590879
-0.4648187461837431,2.3761379536596845,1.857600286798073,1.0218334508645286,1.5666978055197103,2.640920212855985,1.657140709639966,2.7502727060802945,1.9908361508222303,2.9932729449325044,3.080222589619387,1.721606722682822
1.5527568899246678,2.8037810190980426,1.1466679880718735,3.006178029849319,1.3391099467078948,2.7160131382787753,1.5788774911034575,1.7553312891737045,2.538102063525781,1.5463393825391623,2.4596486734281604,2.604642354976718
2.646968699507347,0.804495299780956,1.45149529453762,0.9563435297171118,0.5078709254268171,2.0431900877186444,2.7984291338457283,3.041857507683647,3.103398763870499,2.6625898059789415,2.691652703714444,2.916514993512401
0.4867545275793945,2.3605042199124715,2.9140607636687657,0.7916285768763048,2.182006627965053,2.553906034242056,2.1960915784273807,1.6061278365103644,1.9601586442182755,1.3409544108597218,1.6132650157530026,3.0942104118989295
1.3479404685049576,2.5969246575090175,0.7035765841141352,1.1110893684474916,1.31043365325895,3.0748086870748903,1.2819048394039592,0.6723393563960025,1.2264627633916696,1.7903835245318713,2.571777157629201,3.0819234322346643
1.3230518043696042,2.5961731055530963,2.39804001603719,2.0421037029741824,2.1564108778954827,2.9536554970912894,1.0779538294778894,2.0116253964788244,2.742850073865103,2.431344951978795,2.6672136304616347,3.085122352299836
2.1650962024695106,2.2505327493214446,2.6519599567436933,2.7905072082286275,3.0546810773900788,1.5370566499088107,2.996685103616104,1.706733475550113,1.1317550085478225,1.5220577538640592,2.5029831807509515,2.732464146924997
0.15274749378456506,1.5530507520756474,1.2928611271480144,2.764064986699562,2.2514737040443684,1.9261744387265873,1.0581753104846352,2.4203405102732805,2.9519085174139894,3.0004617906456597,2.144504437972789,2.7138592473782723
1.4827820764127417,1.1083769761257156,1.3947524545041394,1.9993843394638406,1.7364978878277468,2.257173544960189,0.6465582847102938,1.5973765349395785,2.12904685028414,1.9506282517352418,2.8064056070765586,2.906978970470072
1.177693583220705,1.8515742251911294,1.793979844034673,0.752117902332989,0.542838742323558,2.859069435305861,1.0500568846845844,2.9121694558592672,2.9818468046109645,2.772201936469359,2.3976001239189557,2.230679029857016
3.0871588401702104,1.7533554316765894,0.8524942422247541,1.5991386063054287,1.0861089523254597,1.3700531046197637,2.6275155869048183,1.6408379682193328,1.7754564378580477,1.5124644039329291,0.8722089284025112,1.6265508676359361
0.008501252117135084,2.3991502149093438,2.8193165185886384,2.879910223424749,1.3493537660923256,1.6508806771224513,2.044391219055939,3.0660071799195,1.6542479709543345,2.895556164451944,1.7440351421645044,2.6024652883631245
0.8429342108219401,0.6297158045412447,2.2467785408888097,0.5626947819862298,2.3148215398070437,1.6728252779379296,1.6352954460013196,1.36231060459677,1.4562313055974265,2.514015947553354,1.8975832958233836,0.6412631952785092
3.0129640396733595,1.9837456157423896,0.010424466089560115,1.664940828990778,2.9386294368756416,2.7798716891219657,3.029769342570985,2.8948823689060914,2.5483511492913946,1.3650981225099952,3.0622578955182465,1.7321759415000262
0.2756830601542133,1.452510588290421,1.943714270539761,2.179591259320144,2.8444365650155206,1.9379815008341221,1.3070976008646649,2.3914436254375326,1.769499883505053,2.666891763973283,2.2729597598848845,1.9314578572772196
1.0042363612391663,0.7708816231243195,2.586159742414548,0.8583320809091659,2.392123839074765,3.144061476546154,1.6466973946532493,2.5710012408024587,2.2072448566933445,3.1155862292655603,3.1603014585201565,2.4363153335283885
0.538928199412522,2.853118945026276,0.18673551744535544,1.539033148216518,2.8449176977278845,2.892426310059834,2.859884129953967,2.3697614875385207,1.746445356540255,1.7074353472136397,0.30492127036567834,3.1052194708807943
3.040214741572785,2.7594835903023616,3.0272582157251624,2.9255960494483033,2.807108350112307,2.703908522510771,2.862784189483475,2.4619301436077343,2.8003500720480003,1.666327849210312,2.2011620672341867,2.463991544250681
2.796625631375398,2.470032713396325,0.3932215080362835,2.329028410625899,2.3695522966388616,2.4301061009879956,1.4085254171890411,2.9180211457425647,2.5993281753884916,2.632303093161557,3.091523416563521,2.863023875539682
1.6301378555472728,1.819138584740088,1.6038204166520782,0.80993190781778,1.0207678763661856,0.9118011298735487,2.607060140505909,0.8299276152754407,1.6386838839019373,1.747322702783926,2.559783674713008,2.292426315224492
3.0726472988175706,0.7689409420490375,1.932696701437468,0.8333904579763537,2.8672364776662924,1.0818589298346837,2.92316136104879,2.8232463759199007,1.7837909587433896,1.5909825539297417,2.8723983769504535,2.345000519135811
2.3203137002733145,1.5162428802727455,0.10028839965326973,1.6197357942315198,1.1539167807700967,1.4160979616541634,2.178086178209251,1.2179496870819462,2.1746135012358714,3.133213877783409,2.465729119501278,2.1436399670696025
1.6652628061417318,1.8706674138869694,2.302558348191987,2.776179831804388,2.32401055112048,1.0457799972247654,1.132762531806386,2.206639127392275,3.050890286739338,0.877247157018222,2.7908679213745873,2.241623153508711
1.6407669215624272,2.8677968832638974,1.6777900646273665,2.7432617813616735,2.9967126374137796,2.652879294961539,2.9960558765772856,0.9044074956668038,2.8663291649981533,2.652259658405815,2.932002809466523,2.2875712519157085
1.4098903188679301,2.902885337809069,1.7619727467759103,2.059989817621774,3.0602031172308015,2.7737321691272694,0.7140654030794393,2.9648245371241058,2.3350558077529575,2.2455104894633,2.979703557439658,1.3626712024378647
2.07940164881268,0.4854125184360208,1.5107344844520494,1.4369586928657163,2.9306647276839106,0.33656678504326815,2.8696023166210605,1.0276732057689772,2.5662805806781286,2.922145818167054,3.097817829315641,2.5072395353467445
0.3887741857968249,2.925602764203595,1.070025252759583,2.72232900732573,2.8730809401906354,3.123236173587537,2.4247000212129537,1.391195166573786,1.7548536548018494,3.102195733625364,-0.03943754647628416,1.8559150081710813
1.3285797890680608,0.29736639961292927,1.4219739831159153,1.8498190079506278,3.0558301581237264,3.081840807900398,0.8047933923491581,3.04684938448778,2.9071096601788864,1.6744752455644438,3.039080742447261,2.893271768006567
3.1097080363459813,2.9721205408620204,2.8179597254290583,2.838991596200032,-0.42708174515138303,0.9251460282916787,2.146055711646533,1.306909024303156,2.7921751735692153,2.6832623004376726,3.057658509322331,2.924924457816429
0.3073298232548701,1.3728245940469972,3.01456711869823,2.034361838296486,1.6041172887051742,0.4879608611464016,2.330881317467902,0.8053975805988671,2.3664274437893944,2.6983837858101443,1.5288860458775992,3.1423663408562175
2.5402843415455862,1.3267770382689266,1.1957025605129954,0.42191100737851345,1.4816244357929886,1.3264464083394374,2.056532615810252,1.1389375611723145,2.4436224331975573,2.1506537488979918,2.9831854264373225,1.6028415234240907
3.1550562403703473,0.1316308566405437,1.760078228885391,2.567046412782583,0.7314855726742748,2.4463518312917887,2.8790556199632307,2.4801387918803615,1.9460014558047558,1.9357820710864693,2.0187896848540157,3.1251445589814972
1.4221254316242022,0.6950627772709308,2.9692761099948664,1.2892593598988826,3.1271964657772227,2.9047871100021148,1.692153415028592,2.483460274087123,2.1134901951293044,2.3125946425657355,3.1581347965592146,2.3258093297134295
3.0190775791366593,0.8279748052661773,0.07093155064322734,0.7350762314769338,0.8003649964387044,2.3580257875359356,3.135271008574927,2.08837453352526,1.3742527048471893,2.080397565902444,2.8855623317155197,2.3055397934268202
2.046300955399305,1.0549374759864687,1.4589795529881933,2.6393307209959977,2.1030642236902506,2.723550751205711,-0.2870505226666282,2.452697490636946,0.8127759073050739,1.8361167046960012,1.7267253148766648,2.2289078095966657
1.6605522615692003,2.5936459701841943,1.1296640333458237,2.818175687056352,1.5498528818891901,2.322490907318867,0.7559902137152726,0.5322958471015122,2.7098712234019033,3.082831831454899,0.5815113737573094,2.4454161859705232
0.880344404259002,0.7908291894121486,1.8181188723282413,0.8888847651202593,0.26161730042889664,1.4983566421046222,1.3426330174257382,2.361328708479635,2.5714617429075974,2.4298735183872537,3.134967943803415,1.813332954941511
1.5378779011704051,2.801109331299516,1.641481921516243,3.0264077536758704,1.380095948029725,2.169949506388457,2.966197048308804,2.2093944464886794,0.924815467282507,3.103546411497139,1.2740720461885777,3.0814204510629946
1.2911999843715969,1.5272663862830902,2.974038247665674,2.716286307007405,1.6014278854828576,2.7296271204054894,1.8943452320527636,1.5752259117771026,2.200242590486781,2.584461228715085,3.134428514577275,2.930530918081296
1.56514911139108,1.5755294779424145,3.0386238825734377,1.1018438628017249,1.0920887921662863,2.9323576154798006,2.8216973718552447,1.6150045072962986,1.5077226704080997,0.3286861049458433,2.4022469558028643,2.6344988555607327
2.0302127116038737,1.299992633249767,0.767749969883832,2.4809005294990647,1.2838960367983125,1.1914367411816857,-0.3086817546133673,2.0137973401328004,1.360483436305996,2.8890156513674174,3.1378048299771915,1.9487379405166125
3.103611381108587,2.786594748012071,1.3550089282844933,0.63532235665605985,3.10003676968661,0.7339627958280452,1.0240860598734483,2.027441452944531,1.0635026736324427,1.6421262065599018,2.393938760253933,3.111397609765856
1.2177419305076658,1.941372205303707,0.876293085043328,2.1961937119916892,1.522179432641934,2.152404811561042,2.2892672209900513,3.111025427740475,3.0340999789637415,2.817708005976476,3.1434215618534322,3.039367901201247
1.8438530019274442,1.9114976268610393,2.415594713729136,1.7711998806141072,2.8485515750524626,1.313912117647661,1.8090476204953785,1.1896547206191719,2.874007879724936,2.9400569513503036,1.1361426121657152,2.5160288386558416
0.32091612190784935,1.1680630114768458,1.434394009861579,2.1320515485634144,1.3221325489025413,2.9289108734195377,2.989380504270915,2.2669716132624376,2.4702037118773257,3.0430758973753944,2.3608644842918842,1.4254899995790253
0.9184314513613244,0.8767302769254282,2.9069615669578277,0.5643110752463332,2.128858225296767,1.6069862489840527,2.7882813054110964,1.673923146471564,1.0251581784112855,2.8447700168468595,2.3804650830861305,2.8597078999547523
2.5782852693188674,1.7007446478610082,2.102839868879181,2.9581745687804566,2.581471178868771,1.3911441397262871,2.816757178426431,1.7620015317563744,2.206330008088229,1.6677728173761337,3.1322361273516646,2.8926693265503496
1.1627416483289172,1.3816793950007256,0.571824550641392,2.6009344097743132,1.3885707603094015,1.5669289891622997,2.681338644228252,0.0812808961470574,1.7440312695257267,2.7550001023568464,2.99824105768496,2.81002487044372
1.3346292184843096,2.1442901902585767,2.2617217935287783,3.0293726294747536,1.1814992252672378,-0.5550308634471294,2.4922422056516726,2.7068440453614073,2.4692914677172313,2.5385831153685197,1.8621913909491132,2.650970481855229
1.662261457443134,2.961209286409122,0.3666045650067308,2.0153075575353436,1.886097716747076,2.9355552305934727,1.7787740368837837,2.709251792176023,1.7690378410744347,1.75061575391223,2.916597328428813,2.638569882622805
0.7057209901526316,0.9688249874741706,1.3480655381199822,1.6621196456304832,2.5664949337637273,1.078359886522172,2.8534624317340618,1.0690352184139564,3.0506758601370896,2.7969130122632335,3.1365200238240827,3.1092502442994343
1.2124749216298532,1.4158513352550086,1.5259935954120887,1.2711497773202698,1.537614046395524,1.0447158939732248,3.070836727872253,0.9679191847517737,2.621501284026093,2.929675429751962,1.7926406494808884,2.9164841502583707
2.582246282360719,2.6629008626423096,2.71063365871756,2.4308015608600453,1.7123773815462207,2.70193993734049,1.6127922030449222,2.461667730000021,1.6214078547662052,2.3690461101517015,3.096029696923543,2.077716724883821
2.925768963681924,1.8979862483777483,1.501317782243376,2.9392240115237906,0.8399181712347643,1.5048993510386321,2.2234411261254627,2.1188718502403803,1.6066865814982463,1.5890334298904658,3.0562496234399816,3.1322777007479554
2.4602401953896122,2.515622363919522,1.3808467418892745,2.86950077789877,1.569601260473816,2.1387815040022855,2.4881362590212976,2.2929919415845745,2.4525607333325357,2.6398116949304455,2.680326089937767,3.079314410469747
2.5632108918113348,1.32183339087226,1.8909916545366332,1.0471888103176865,3.0438146371289347,2.957107710555391,1.3730348782050275,3.0763377949622877,0.916754376608319,1.8590570954454562,2.7911328025548046,3.0924925158998278
3.1188688077457507,1.708631091749879,1.7557654652161434,2.95498166604086,1.8399843842772239,3.0056213455779983,2.6731676927793235,2.791468182977208,1.3808468442453254,3.0572330633615263,1.907759114871995,3.03474590870602
1.349252855540703,1.3175787292008956,0.9977731820760021,2.8902178915549763,1.9872769968629964,0.6368871198340129,2.2858732458988356,2.5632589563762402,1.6365429121796446,2.1136552036819958,2.536249942020675,2.960905731461019
0.040066408714051045,1.2660315176233514,2.829622687168209,0.37561303833650483,1.621391624638861,2.5248360307590145,2.1386343332093096,2.733043513067093,1.4665548752746693,3.088510258206988,2.885768903303619,2.7574708947371716
2.8727291154570116,1.1646178222073806,1.9729772556310532,2.3264461634564904,2.189145055351194,2.5255337787387777,2.1010530570094508,1.2345790269399524,2.6261062237935864,2.987086073551507,3.142661497952991,3.1581355696356814
1.7283119535536842,1.3555302648446677,2.796779976269931,2.6048096700607473,1.4131203651978779,1.7808783858738533,0.8695914428006055,1.3408159195945835,2.1591980892750997,2.0032539928901856,2.747641882452157,3.111935671220732
1.2648501925961058,2.974227068203044,1.292393638708641,2.1392956504341165,2.387983214667723,2.808537518441386,2.8889252170932087,1.9587833336535074,3.106907200535825,2.878294049027391,2.994899122085746,3.0476356850731245
0.9799891342679284,2.904352627993409,1.2153839692286905,1.8884605570843458,0.8356134167738222,1.7175263938711673,0.5361143684348071,1.5589800592701053,1.610486865404851,3.055106872649463,1.5234335438747986,2.8109205375674184
1.8922823721459578,1.4145512471672324,1.6777317437973847,2.5133639918986606,1.6816326780589512,3.03952045064649,1.6921143781951768,2.1186604978855224,2.6549472780776187,2.4545388009902838,2.8483972908622683,1.7977475694687002
2.00440694640508,2.9216764708318257,1.5305877583020244,2.629084108880894,1.810293007227453,1.8204502973436145,1.853115102035218,1.1546877491471723,2.0602382257270286,2.19323587067879,1.406623853092616,3.0553486837279484
-0.08758618478683794,2.663606680904819,2.8214752155986016,1.1022809180043809,2.4467150144645538,1.3294983832243996,1.6042281174371733,2.292641531529553,3.134849971193209,1.542445923892853,1.670977099746742,3.1000365022723844
2.2276419129793346,1.3276174970051684,1.9022704847035599,0.2550212389022134,2.122954305029155,3.0793585656838856,1.6292066746679834,2.2248116889845115,3.13931261973792,1.4419568165159293,3.1471400103051943,2.9443851067285407
1.1308004030906067,1.1602589695593943,1.5603140712446668,2.958679141449431,0.7227315596083399,1.1185390748129533,2.626701619157412,1.9714872970643162,2.8721420346258606,2.3871223758486257,2.576871478349156,3.1238055421921502
0.9470542900708276,0.7991612632214045,2.864036711071453,2.4931020079988917,1.6027768039803079,1.9954610756108417,1.2778557558742463,1.0045979036039414,1.7276061579533126,3.124056565417584,1.615233311629961,2.860429026801089
1.6539781818953974,0.26674899819012066,1.9013891994182617,1.3867266177278976,2.1464995616062432,2.1260663068935086,2.1515394105941303,1.987346928746195,1.18286772671199,0.5848111320993791,2.7485122736545127,2.632146434478495
0.49413815683546564,1.0258417321647957,2.4407193843853867,2.2526413856936194,1.941029549253428,1.314708433123823,1.7585790254978073,2.0679795425078584,1.4514482923196936,1.2421591341137164,2.9419528805201622,1.0947648667723087
1.4764280486475327,2.4303965169270545,1.6164339063397526,1.929353689040515,0.7943760878128511,2.060784515448405,1.788254339991402,2.931189983492666,2.1853083046745136,2.0679607950450727,3.039514832551057,2.389527742632972
3.0898034954979767,2.7765621176463458,2.7882805601011,1.4488102138907542,2.98987819222474,1.7287501365115594,3.1137798304010706,1.7961378895682576,3.0493538584068927,2.9998336007314554,2.8660748676163026,2.2549723330078857
2.019167923110654,2.998463581489509,2.0323452536693085,1.134006500361853,1.280863416126056,1.2325776591927928,1.6857365924035095,2.3477489261044746,0.8166477705050393,3.0378692181569042,1.5157987688328396,2.0998179390405545
2.9138617650825607,0.7850001313526195,0.5097101706732894,0.5705069954159578,2.041336059681595,0.8409273267746924,2.2130386721220354,1.9202301336115388,2.916390626896631,3.063124173014584,1.7469513914994166,2.908397661186189
1.255311851026156,1.522650817695141,0.7629620020166622,2.669761274311658,2.617173326995738,2.12091784478551,2.972742906109247,2.8720489721705915,3.1173444521390157,2.44461533228576,2.972991868519795,2.3737997860000215
2.3197819882769477,1.7034568588033225,1.3355654885884798,2.0442132155113626,2.679876681108776,2.423493649886333,2.3087096080474647,2.5395069763090308,1.9893475239194574,2.482080002588405,3.0612227164059957,0.873951365987063
1.772963359161154,1.2924198842840393,2.386965959937374,2.718201035945714,2.7117265313974777,2.1378346493412765,1.2760424413059686,2.2263541173595836,1.375813076078635,1.5563321285200622,3.04396444486751,0.6923716788917603
1.0152286211533055,2.3246872015871496,1.5943174207616633,0.7896892720743756,1.384469374480107,-0.00712792843940894,1.5601445359667634,1.2165180626808902,2.823835942262012,2.063383214484504,1.4801440491401794,3.1506287914955307
